timestamp,price,probability,threshold,threshold_display,question
2026-01-16 20:00:18-05:00,0.058,0.058,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-16 20:10:13-05:00,0.062,0.062,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-16 20:20:13-05:00,0.061,0.061,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-16 20:30:17-05:00,0.0605,0.0605,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-16 20:40:14-05:00,0.0605,0.0605,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-16 20:50:14-05:00,0.061,0.061,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-16 21:00:17-05:00,0.061,0.061,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-16 21:10:14-05:00,0.0575,0.0575,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-16 21:20:13-05:00,0.061,0.061,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-16 21:30:17-05:00,0.061,0.061,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-16 21:40:14-05:00,0.061,0.061,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-16 21:50:13-05:00,0.061,0.061,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-16 22:00:21-05:00,0.061,0.061,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-16 22:10:33-05:00,0.0605,0.0605,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-16 22:20:14-05:00,0.0605,0.0605,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-16 22:30:16-05:00,0.06,0.06,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-16 22:40:13-05:00,0.06,0.06,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-16 22:50:13-05:00,0.061,0.061,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-16 23:00:16-05:00,0.0555,0.0555,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-16 23:10:25-05:00,0.0515,0.0515,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-16 23:20:14-05:00,0.055,0.055,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-16 23:30:16-05:00,0.0595,0.0595,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-16 23:40:14-05:00,0.057,0.057,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-16 23:50:14-05:00,0.057,0.057,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 00:00:17-05:00,0.301,0.301,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 00:10:12-05:00,0.15,0.15,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 00:20:13-05:00,0.1005,0.1005,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 00:30:30-05:00,0.071,0.071,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 00:40:24-05:00,0.0715,0.0715,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 00:50:13-05:00,0.07,0.07,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 01:00:19-05:00,0.0705,0.0705,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 01:10:14-05:00,0.0245,0.0245,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 01:20:15-05:00,0.011,0.011,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 01:30:27-05:00,0.0065,0.0065,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 01:40:14-05:00,0.0075,0.0075,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 01:50:12-05:00,0.14,0.14,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 02:00:19-05:00,0.06,0.06,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 02:10:13-05:00,0.038,0.038,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 02:20:14-05:00,0.0105,0.0105,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 02:30:31-05:00,0.008,0.008,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 02:40:14-05:00,0.008,0.008,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 02:50:14-05:00,0.008,0.008,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 03:00:17-05:00,0.0005,0.0005,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 03:10:24-05:00,0.0005,0.0005,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 03:20:13-05:00,0.0005,0.0005,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 03:30:17-05:00,0.0005,0.0005,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 03:40:26-05:00,0.0005,0.0005,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 03:50:13-05:00,0.0005,0.0005,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 04:00:19-05:00,0.0005,0.0005,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 04:10:14-05:00,0.0005,0.0005,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 04:20:13-05:00,0.0005,0.0005,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 04:30:16-05:00,0.0005,0.0005,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 04:40:13-05:00,0.0005,0.0005,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 04:50:13-05:00,0.0005,0.0005,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 05:00:31-05:00,0.0005,0.0005,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 05:10:14-05:00,0.0005,0.0005,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 05:20:26-05:00,0.0005,0.0005,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 05:30:30-05:00,0.0005,0.0005,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 05:40:13-05:00,0.0005,0.0005,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 05:50:25-05:00,0.0005,0.0005,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 06:00:17-05:00,0.0005,0.0005,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 06:10:13-05:00,0.0005,0.0005,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-17 06:20:15-05:00,0.0005,0.0005,34-35,34-35°F,Will the highest temperature in New York City be between 34-35°F on January 17?
2026-01-15 06:30:23-05:00,0.5,0.5,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 06:40:14-05:00,0.5,0.5,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 06:50:35-05:00,0.32,0.32,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 07:00:26-05:00,0.325,0.325,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 07:10:13-05:00,0.315,0.315,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 07:20:16-05:00,0.28,0.28,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 07:30:21-05:00,0.14,0.14,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 07:40:14-05:00,0.14,0.14,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 07:50:14-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 08:00:21-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 08:10:14-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 08:20:18-05:00,0.16,0.16,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 08:30:39-05:00,0.16,0.16,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 08:40:15-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 08:50:17-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 09:00:20-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 09:10:15-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 09:20:16-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 09:30:23-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 09:40:14-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 09:50:15-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 10:00:23-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 10:10:46-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 10:20:14-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 10:30:20-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 10:40:18-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 10:50:15-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 11:00:20-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 11:10:16-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 11:20:16-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 11:30:21-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 11:40:15-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 11:50:21-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 12:00:27-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 12:10:16-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 12:20:17-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 12:30:21-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 12:40:16-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 12:50:17-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 13:00:36-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 13:10:18-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 13:20:18-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 13:30:25-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 13:40:16-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 13:50:17-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
2026-01-15 14:00:26-05:00,0.165,0.165,36-37,36-37°F,Will the highest temperature in New York City be between 36-37°F on January 17?
